Phase;Distance_deg;TravelTime_s;RayParam_sec_deg
PcP;49.7487;542.9701;213.5344
PcP;48.8442;539.6149;211.5201
PcP;47.9397;536.2920;209.4343
PcP;47.0352;533.0025;207.2912
PcP;46.1307;529.7474;205.0772
PcP;45.2261;526.5278;202.7745
PcP;44.3216;523.3447;200.4398
PcP;43.4171;520.1994;197.9977
PcP;42.5126;517.0930;195.5036
PcP;41.6080;514.0264;192.9514
PcP;40.7035;511.0010;190.3359
PcP;39.7990;508.0178;187.6185
PcP;38.8945;505.0780;184.7943
PcP;37.9899;502.1828;181.9740
PcP;37.0854;499.3334;178.9931
PcP;36.1809;496.5310;175.9784
PcP;35.2764;493.7768;172.9354
PcP;34.3719;491.0719;169.7315
PcP;33.4673;488.4177;166.4970
PcP;32.5628;485.8153;163.1671
PcP;31.6583;483.2660;159.7679
PcP;30.7538;480.7709;156.2821
PcP;29.8492;478.3313;152.7463
PcP;28.9447;475.9485;149.0975
PcP;28.0402;473.6235;145.3927
PcP;27.1357;471.3578;141.6160
PcP;26.2312;469.1524;137.7579
PcP;25.3266;467.0085;133.8102
PcP;24.4221;464.9273;129.8031
PcP;23.5176;462.9101;125.7255
PcP;22.6131;460.9579;121.5911
PcP;21.7085;459.0719;117.3462
PcP;20.8040;457.2532;113.0589
PcP;19.8995;455.5029;108.6807
PcP;18.9950;453.8221;104.2467
PcP;18.0905;452.2118;99.7467
PcP;17.1859;450.6730;95.1844
PcP;16.2814;449.2068;90.5608
PcP;15.3769;447.8140;85.8769
PcP;14.4724;446.4955;81.1389
PcP;13.5678;445.2524;76.3428
PcP;12.6633;444.0853;71.4995
PcP;11.7588;442.9951;66.6036
PcP;10.8543;441.9825;61.6636
PcP;9.9497;441.0483;56.6799
PcP;9.0452;440.1930;51.6593
PcP;8.1407;439.4174;46.5986
PcP;7.2362;438.7218;41.5080
PcP;6.3317;438.1069;36.3851
PcP;5.4271;437.5731;31.2351
PcP;4.5226;437.1208;26.0653
PcP;3.6181;436.7502;20.8747
PcP;2.7136;436.4617;15.6692
PcP;1.8090;436.2555;10.4525
PcP;0.9045;436.1317;5.2283
PcP;0.0000;436.0905;0.0000
PS;101.3065;1586.9094;559.3788
PS;102.2111;1595.7371;558.9397
PS;103.1156;1604.5560;558.2594
PS;104.0201;1613.3626;557.3716
PS;104.9246;1622.1542;556.3678
PS;104.9246;1622.1621;555.2184
PS;104.0201;1613.3978;555.0437
PS;103.1156;1604.6387;554.5660
PS;102.2111;1595.8898;553.7121
PS;101.3065;1587.1598;552.0997
PS;100.4020;1578.4672;548.6209
PS;100.4020;1578.3090;530.1928
PS;101.3065;1586.6782;530.0007
PS;102.2111;1595.0420;529.5509
PS;103.1156;1603.3970;528.9080
PS;104.0201;1611.7399;528.0106
PS;104.9246;1620.0674;526.9486
PS;105.8291;1628.3766;525.7201
PS;106.7337;1636.6649;524.2826
PS;107.6382;1644.9294;522.7174
PS;108.5427;1653.1683;520.9949
PS;109.4472;1661.3788;519.1368
PS;110.3518;1669.5589;517.1848
PS;111.2563;1677.7076;515.1097
PS;112.1608;1685.8224;512.9116
PS;113.0653;1693.9017;510.6317
PS;113.9698;1701.9444;508.2490
PS;114.8744;1709.9488;506.0742
PS;115.7789;1717.9340;505.4374
PS;116.6834;1725.9052;504.3286
PS;117.5879;1733.8569;503.0026
PS;118.4925;1741.7863;501.5190
PS;119.3970;1749.6911;499.8741
PS;120.3015;1757.5776;499.3773
PS;121.2060;1765.4570;498.7774
PS;122.1106;1773.3255;498.0141
PS;123.0151;1781.1806;497.0903
PS;123.9196;1789.0205;496.0824
PS;124.8241;1796.8437;495.0161
PS;125.7286;1804.6493;493.8433
PS;126.6332;1812.4359;492.5917
PS;127.5377;1820.2027;491.3203
PS;128.4422;1827.9488;489.9880
PS;129.3467;1835.6739;488.7020
PS;130.2513;1843.3787;487.3753
PS;131.1558;1851.0620;485.9903
PS;132.0603;1858.7227;484.5516
PS;132.9648;1866.3603;483.0582
PS;133.8693;1873.9740;481.5072
PS;134.7739;1881.5634;479.9499
PPP;75.0754;937.2753;559.3714
PPP;75.9799;946.1036;559.0333
PPP;76.8844;954.9258;558.6210
PPP;77.7889;963.7406;558.0994
PPP;78.6935;972.5469;557.5314
PPP;79.5980;981.3441;556.9330
PPP;80.5025;990.1313;556.2838
PPP;81.4070;998.9079;555.6087
PPP;80.5025;990.1410;555.3164
PPP;81.4070;998.9077;555.3164
PPP;79.5980;981.3756;555.2419
PPP;78.6935;972.6100;555.2397
PPP;77.7889;963.8448;555.1790
PPP;76.8844;955.0811;555.1020
PPP;75.9799;946.3185;555.0153
PPP;75.0754;937.5575;554.9153
PPP;74.1709;928.7985;554.7372
PPP;73.2663;920.0418;554.5873
PPP;72.3618;911.2878;554.3969
PPP;71.4573;902.5369;554.2180
PPP;70.5528;893.7895;553.9891
PPP;69.6482;885.0459;553.7121
PPP;68.7437;876.3069;553.4086
PPP;67.8392;867.5728;553.0695
PPP;66.9347;858.8442;552.7149
PPP;66.0302;850.1218;552.3075
PPP;65.1256;841.4060;551.8367
PPP;64.2211;832.6977;551.3622
PPP;63.3166;823.9976;550.8224
PPP;62.4121;815.3065;550.2301
PPP;61.5075;806.6251;549.5569
PPP;60.6030;797.9544;548.8737
PPP;59.6985;789.2954;548.0809
PPP;58.7940;780.6491;547.2815
PPP;57.8894;772.0165;546.3813
PPP;56.9849;763.3987;545.3777
PPP;56.0804;754.7972;544.3094
PPP;55.1759;746.2131;543.1693
PPP;54.2714;737.6478;541.9257
PPP;53.3668;729.1027;540.5950
PPP;52.4623;720.5795;539.1644
PPP;51.5578;712.0798;537.6226
PPP;50.6533;703.6053;535.9592
PPP;49.7487;695.1579;534.1974
PPP;48.8442;686.7394;532.2986
PPP;47.9397;678.3519;530.2610
PPP;47.9397;678.3529;530.2610
PPP;48.8442;686.7233;530.2110
PPP;49.7487;695.0937;530.2020
PPP;50.6533;703.4635;530.1412
PPP;51.5578;711.8322;530.0485
PPP;52.4623;720.1990;529.9206
PPP;53.3668;728.5635;529.7611
PPP;54.2714;736.9252;529.5695
PPP;55.1759;745.2838;529.3291
PPP;56.0804;753.6385;529.0972
PPP;56.9849;761.9889;528.8154
PPP;57.8894;770.3343;528.4668
PPP;58.7940;778.6742;528.0827
PPP;59.6985;787.0079;527.6618
PPP;60.6030;795.3349;527.2300
PPP;61.5075;803.6544;526.7337
PPP;62.4121;811.9656;526.1925
PPP;63.3166;820.2680;525.6168
PPP;64.2211;828.5610;524.9826
PPP;65.1256;836.8437;524.3124
PPP;66.0302;845.1152;523.5948
PPP;66.9347;853.3751;522.8277
PPP;67.8392;861.6227;522.0096
PPP;68.7437;869.8570;521.1355
PPP;69.6482;878.0772;520.2346
PPP;70.5528;886.2825;519.2610
PPP;71.4573;894.4720;518.2330
PPP;72.3618;902.6452;517.2049
PPP;73.2663;910.8018;516.1041
PPP;74.1709;918.9406;514.9427
PPP;75.0754;927.0608;513.7456
PPP;75.9799;935.1613;512.4767
PPP;76.8844;943.2414;511.1947
PPP;77.7889;951.3014;509.8816
PPP;78.6935;959.3401;508.5029
PPP;79.5980;967.3565;507.0602
PPP;80.5025;975.3512;506.0742
PPP;81.4070;983.3393;505.9361
PPP;82.3116;991.3246;505.6696
PPP;83.2161;999.3050;505.3201
PPP;84.1206;1007.2792;504.9151
PPP;85.0251;1015.2462;504.3859
PPP;85.9296;1023.2050;503.8485
PPP;86.8342;1031.1547;503.2567
PPP;87.7387;1039.0946;502.6421
PPP;88.6432;1047.0242;501.9494
PPP;89.5477;1054.9429;501.2397
PPP;90.4523;1062.8501;500.4901
PPP;91.3568;1070.7451;499.6948
PPP;92.2613;1078.6277;498.9325
PPP;93.1658;1086.4974;498.0552
PPP;94.0704;1094.3538;497.2110
PPP;94.9749;1102.1964;496.3320
PPP;95.8794;1110.0248;495.4253
PPP;96.7839;1117.8390;494.5207
PPP;97.6884;1125.6383;493.5651
PPP;98.5930;1133.4223;492.5595
PPP;99.4975;1141.1907;491.5719
PPP;100.4020;1148.9434;490.5675
PPP;101.3065;1156.6799;489.5340
PPP;102.2111;1164.4012;488.6841
PPP;103.1156;1172.1094;487.7853
PPP;104.0201;1179.8027;486.8340
PPP;104.9246;1187.4804;485.8372
PPP;105.8291;1195.1422;484.8296
PPP;106.7337;1202.7879;483.7770
PPP;107.6382;1210.4168;482.7164
PPP;108.5427;1218.0285;481.6051
PPP;109.4472;1225.6231;480.5131
PPP;110.3518;1233.2003;479.3948
PPP;111.2563;1240.7596;478.2821
PPP;112.1608;1248.3010;477.1212
PPP;113.0653;1255.8241;475.9601
PPP;113.9698;1263.3289;474.7841
PPP;114.8744;1270.8149;473.5911
PPP;115.7789;1278.2832;472.6090
PPP;116.6834;1285.7367;471.6062
PPP;117.5879;1293.1734;470.5074
PPP;118.4925;1300.5928;469.3925
PPP;119.3970;1307.9943;468.2493
PPP;120.3015;1315.3775;467.0930
PPP;121.2060;1322.7424;465.9084
PPP;122.1106;1330.0884;464.7164
PPP;123.0151;1337.4155;463.5079
PPP;123.9196;1344.7234;462.2841
PPP;124.8241;1352.0119;461.0973
PPP;125.7286;1359.2810;459.8390
PPP;126.6332;1366.5303;458.5307
PPP;127.5377;1373.7600;457.5069
PPP;128.4422;1380.9743;456.4697
PPP;129.3467;1388.1713;455.3024
PPP;130.2513;1395.3498;454.1172
PPP;131.1558;1402.5095;452.9461
PPP;132.0603;1409.6506;451.7344
PPP;132.9648;1416.7724;450.4937
PPP;133.8693;1423.8743;449.2145
PPP;134.7739;1430.9565;448.0093
PPP;135.6784;1438.0189;446.6984
PPP;136.5829;1445.0611;445.4733
PPP;137.4874;1452.0833;444.1349
PPP;138.3920;1459.0852;442.9856
PPP;139.2965;1466.0709;441.9401
PPP;140.2010;1473.0390;440.7932
PPP;141.1055;1479.9883;439.6257
PPP;142.0101;1486.9190;438.4022
PPP;142.9146;1493.8302;437.1543
PPP;143.8191;1500.7215;435.8686
PPP;144.7236;1507.5931;434.6512
PPP;145.6281;1514.4448;433.3704
PPP;146.5327;1521.2761;432.0400
PPP;147.4372;1528.0867;430.7693
PPP;148.3417;1534.8770;429.4734
PPP;149.2462;1541.6491;428.4431
PPP;150.1508;1548.4043;427.3336
PPP;151.0553;1555.1412;426.1348
PPP;151.9598;1561.8588;424.8804
PPP;152.8643;1568.5572;423.6925
PPP;153.7688;1575.2361;422.4359
PPP;154.6734;1581.8950;421.1512
PPP;155.5779;1588.5334;419.8318
PPP;156.4824;1595.1516;418.6127
PPP;157.3869;1601.7497;417.3001
PPP;158.2915;1608.3270;415.9574
PPP;159.1960;1614.8861;414.9788
PPP;160.1005;1621.4283;413.8351
PPP;161.0050;1627.9521;412.6336
PPP;161.9095;1634.4566;411.3952
PPP;162.8141;1640.9413;410.1345
PPP;163.7186;1647.4059;408.8944
PPP;164.6231;1653.8509;407.6347
PPP;165.5276;1660.2756;406.3654
PPP;166.4322;1666.6804;405.0286
PPP;167.3367;1673.0645;403.7772
PPP;168.2412;1679.4288;402.6038
PPP;169.1457;1685.7764;401.5105
PPP;170.0503;1692.1056;400.3071
PPP;170.9548;1698.4155;399.1155
PPP;171.8593;1704.7062;397.8314
PPP;172.7638;1710.9771;396.5867
PPP;173.6683;1717.2284;395.3257
PPP;174.5729;1723.4597;394.0806
PPP;175.4774;1729.6712;392.7996
PPP;176.3819;1735.8622;391.5195
PPP;177.2864;1742.0326;390.2911
PPP;178.1910;1748.1859;389.2295
PPP;179.0955;1754.3211;388.0437
PPP;180.0000;1760.4372;386.8381
PPP;179.0955;1766.5340;385.5541
PPP;178.1910;1772.6112;384.3561
PPP;177.2864;1778.6691;383.0958
PPP;176.3819;1784.7069;381.8190
PPP;175.4774;1790.7243;380.5004
PPP;174.5729;1796.7215;379.2541
PPP;173.6683;1802.6989;378.1170
PPP;172.7638;1808.6591;376.9798
PPP;171.8593;1814.6005;375.7856
PPP;170.9548;1820.5233;374.5583
PPP;170.0503;1826.4266;373.3114
PPP;169.1457;1832.3100;372.0118
PPP;168.2412;1838.1735;370.8094
PPP;167.3367;1844.0176;369.5505
PPP;166.4322;1849.8415;368.2691
PPP;165.5276;1855.6449;366.9724
PPP;164.6231;1861.4297;365.8873
PPP;163.7186;1867.1968;364.7066
PPP;162.8141;1872.9447;363.4718
PPP;161.9095;1878.6729;362.2650
PPP;161.0050;1884.3819;360.9794
PPP;160.1005;1890.0710;359.7347
PPP;159.1960;1895.7405;358.4779
PPP;158.2915;1901.3901;357.2484
PPP;157.3869;1907.0197;355.9625
PPP;156.4824;1912.6296;354.8174
PPP;155.5779;1918.2215;353.5862
PPP;154.6734;1923.7947;352.4218
PPP;153.7688;1929.3486;351.1796
PPP;152.8643;1934.8826;349.9289
PPP;151.9598;1940.3965;348.6504
PPP;151.0553;1945.8912;347.4355
PPP;150.1508;1951.3662;346.1653
PPP;149.2462;1956.8208;344.8458
PPP;148.3417;1962.2555;343.6846
PPP;147.4372;1967.6719;342.4976
PPP;146.5327;1973.0689;341.2496
PPP;145.6281;1978.4468;340.0485
PPP;144.7236;1983.8051;338.7921
PPP;143.8191;1989.1433;337.4858
PPP;142.9146;1994.4617;336.2738
PPP;142.0101;1999.7605;335.0074
PPP;141.1055;2005.0389;333.6921
PPP;140.2010;2010.2978;332.5382
PPP;139.2965;2015.5380;331.3070
PPP;138.3920;2020.7584;330.0459
PPP;137.4874;2025.9587;328.8083
PPP;136.5829;2031.1398;327.5573
PPP;135.6784;2036.3008;326.2844
PPP;134.7739;2041.4415;324.9724
PPP;133.8693;2046.5621;323.7262
PPP;132.9648;2051.6629;322.5099
PPP;132.0603;2056.7448;321.2790
PPP;131.1558;2061.8068;320.0109
PPP;130.2513;2066.8486;318.7185
PPP;129.3467;2071.8698;317.4043
PPP;128.4422;2076.8717;316.2130
PPP;127.5377;2081.8537;314.9373
PPP;126.6332;2086.8154;313.6344
PPP;125.7286;2091.7563;312.3104
PPP;124.8241;2096.6770;311.0649
PPP;123.9196;2101.5778;309.7932
PPP;123.0151;2106.4587;308.5598
PPP;122.1106;2111.3196;307.2724
PPP;121.2060;2116.1599;305.9351
PPP;120.3015;2120.9799;304.6612
PPP;119.3970;2125.7797;303.3870
PPP;118.4925;2130.5593;302.1061
PPP;117.5879;2135.3186;300.8412
PPP;116.6834;2140.0571;299.4729
PPP;115.7789;2144.7747;298.1564
PPP;114.8744;2149.4722;296.9129
PPP;113.9698;2154.1492;295.6157
PPP;113.0653;2158.8053;294.2746
PPP;112.1608;2163.4411;292.9987
PPP;111.2563;2168.0566;291.7005
PPP;110.3518;2172.6512;290.3499
PPP;109.4472;2177.2246;288.9992
PPP;108.5427;2181.7767;287.6486
PPP;107.6382;2186.3076;286.3846
PPP;106.7337;2190.8187;285.0912
PPP;105.8291;2195.3090;283.7637
PPP;104.9246;2199.7781;282.3954
PPP;104.0201;2204.2254;280.9886
PPP;103.1156;2208.6511;279.6985
PPP;102.2111;2213.0558;278.3479
PPP;101.3065;2217.4391;276.9472
PPP;100.4020;2221.8010;275.6632
PPP;99.4975;2226.1426;274.3467
PPP;98.5930;2230.4631;273.0178
PPP;97.6884;2234.7621;271.6198
PPP;96.7839;2239.0394;270.2259
PPP;95.8794;2243.2948;268.8321
PPP;94.9749;2247.5281;267.4383
PPP;94.0704;2251.7394;266.1232
PPP;93.1658;2255.9324;265.3429
PPP;92.2613;2260.1203;265.2870
PPP;91.3568;2264.3079;265.1944
PPP;90.4523;2268.4934;265.0586
PPP;89.5477;2272.6766;264.8790
PPP;88.6432;2276.8567;264.6743
PPP;87.7387;2281.0333;264.4371
PPP;86.8342;2285.2058;264.1780
PPP;85.9296;2289.3739;263.8904
PPP;85.0251;2293.5371;263.5635
PPP;84.1206;2297.6951;263.1867
PPP;83.2161;2301.8474;262.8588
PPP;82.3116;2305.9937;262.4409
PPP;81.4070;2310.1337;262.0270
PPP;80.5025;2314.2670;261.6022
PPP;79.5980;2318.3934;261.1547
PPP;78.6935;2322.5125;260.6903
PPP;77.7889;2326.6242;260.1947
PPP;76.8844;2330.7283;259.7416
PPP;75.9799;2334.8245;259.2133
PPP;75.0754;2338.9126;258.6883
PPP;74.1709;2342.9922;258.1566
PPP;73.2663;2347.0634;257.6282
PPP;72.3618;2351.1257;257.0411
PPP;71.4573;2355.1793;256.4605
PPP;70.5528;2359.2237;255.8798
PPP;69.6482;2363.2588;255.3068
PPP;68.7437;2367.2843;254.6810
PPP;67.8392;2371.3001;254.0599
PP;45.2261;564.1316;559.3846
PP;46.1307;572.9600;559.0051
PP;47.0352;581.7808;558.4446
PP;47.9397;590.5921;557.7775
PP;48.8442;599.3919;557.0131
PP;49.7487;608.1787;556.1534
PP;49.7487;608.1840;555.3164
PP;48.8442;599.4183;555.2186
PP;47.9397;590.6531;555.1812
PP;47.0352;581.8897;555.0575
PP;46.1307;573.1283;554.8653
PP;45.2261;564.3699;554.6545
PP;44.3216;555.6154;554.3761
PP;43.4171;546.8657;554.0719
PP;42.5126;538.1219;553.6385
PP;41.6080;529.3851;553.1582
PP;40.7035;520.6567;552.5915
PP;39.7990;511.9383;551.9280
PP;38.8945;503.2314;551.1126
PP;37.9899;494.5381;550.1982
PP;37.0854;485.8604;549.1283
PP;36.1809;477.2008;547.9002
PP;35.2764;468.5619;546.5175
PP;34.3719;459.9466;544.9012
PP;33.4673;451.3583;543.0881
PP;32.5628;442.8005;541.0276
PP;31.6583;434.2774;538.7062
PP;30.7538;425.7931;536.0815
PP;29.8492;417.3526;533.1583
PP;29.8492;417.3320;530.2024
PP;30.7538;425.7021;530.1550
PP;31.6583;434.0706;530.0106
PP;32.5628;442.4361;529.7935
PP;33.4673;450.7977;529.5261
PP;34.3719;459.1542;529.1577
PP;35.2764;467.5044;528.6892
PP;36.1809;475.8470;528.1810
PP;37.0854;484.1808;527.5600
PP;37.9899;492.5043;526.8846
PP;38.8945;500.8160;526.1039
PP;39.7990;509.1146;525.2108
PP;40.7035;517.3985;524.2318
PP;41.6080;525.6660;523.1278
PP;42.5126;533.9159;521.9745
PP;43.4171;542.1465;520.6994
PP;44.3216;550.3558;519.3018
PP;45.2261;558.5422;517.7832
PP;46.1307;566.7049;516.2508
PP;47.0352;574.8419;514.5724
PP;47.9397;582.9513;512.7678
PP;48.8442;591.0315;510.9080
PP;49.7487;599.0820;508.9518
PP;50.6533;607.1006;506.8770
PP;51.5578;615.0921;506.0197
PP;52.4623;623.0778;505.6402
PP;53.3668;631.0562;505.0811
PP;54.2714;639.0245;504.3529
PP;55.1759;646.9805;503.5326
PP;56.0804;654.9226;502.6256
PP;56.9849;662.8494;501.5959
PP;57.8894;670.7596;500.5085
PP;58.7940;678.6520;499.3374
PP;59.6985;686.5258;498.1184
PP;60.6030;694.3799;496.8646
PP;61.5075;702.2136;495.5475
PP;62.4121;710.0262;494.1958
PP;63.3166;717.8167;492.7400
PP;64.2211;725.5844;491.2899
PP;65.1256;733.3287;489.7899
PP;66.0302;741.0504;488.4892
PP;66.9347;748.7517;487.1273
PP;67.8392;756.4304;485.6273
PP;68.7437;764.0856;484.1515
PP;69.6482;771.7165;482.5937
PP;70.5528;779.3223;480.9661
PP;71.4573;786.9025;479.3292
PP;72.3618;794.4566;477.6628
PP;73.2663;801.9840;475.9595
PP;74.1709;809.4843;474.2234
PP;75.0754;816.9577;472.6601
PP;75.9799;824.4081;471.1385
PP;76.8844;831.8334;469.5103
PP;77.7889;839.2325;467.8243
PP;78.6935;846.6047;466.0975
PP;79.5980;853.9493;464.3377
PP;80.5025;861.2658;462.5469
PP;81.4070;868.5539;460.7716
PP;82.3116;875.8132;458.9185
PP;83.2161;883.0439;457.3061
PP;84.1206;890.2505;455.6657
PP;85.0251;897.4305;453.9234
PP;85.9296;904.5828;452.1789
PP;86.8342;911.7070;450.3565
PP;87.7387;918.8021;448.5324
PP;88.6432;925.8680;446.6227
PP;89.5477;932.9043;444.7840
PP;90.4523;939.9108;442.9750
PP;91.3568;946.8922;441.3920
PP;92.2613;953.8466;439.6646
PP;93.1658;960.7732;437.8504
PP;94.0704;967.6708;435.9644
PP;94.9749;974.5392;434.1425
PP;95.8794;981.3779;432.2483
PP;96.7839;988.1862;430.3109
PP;97.6884;994.9654;428.6235
PP;98.5930;1001.7193;426.9624
PP;99.4975;1008.4456;425.1305
PP;100.4020;1015.1433;423.3554
PP;101.3065;1021.8121;421.4757
PP;102.2111;1028.4506;419.5480
PP;103.1156;1035.0596;417.6826
PP;104.0201;1041.6380;415.7698
PP;104.9246;1048.1901;414.2192
PP;105.8291;1054.7156;412.4504
PP;106.7337;1061.2124;410.5975
PP;107.6382;1067.6796;408.7571
PP;108.5427;1074.1175;406.8425
PP;109.4472;1080.5257;404.9395
PP;110.3518;1086.9035;403.0392
PP;111.2563;1093.2545;401.4712
PP;112.1608;1099.5783;399.6531
PP;113.0653;1105.8737;397.8358
PP;113.9698;1112.1400;395.9842
PP;114.8744;1118.3769;394.1306
PP;115.7789;1124.5843;392.2452
PP;116.6834;1130.7613;390.3852
PP;117.5879;1136.9116;388.7479
PP;118.4925;1143.0344;386.9249
PP;119.3970;1149.1287;385.0956
PP;120.3015;1155.1940;383.2805
PP;121.2060;1161.2299;381.3924
PP;122.1106;1167.2356;379.4687
PP;123.0151;1173.2122;377.7572
PP;123.9196;1179.1622;375.9958
PP;124.8241;1185.0843;374.2236
PP;125.7286;1190.9775;372.3678
PP;126.6332;1196.8411;370.5151
PP;127.5377;1202.6756;368.6251
PP;128.4422;1208.4798;366.7119
PP;129.3467;1214.2569;365.0756
PP;130.2513;1220.0061;363.2549
PP;131.1558;1225.7263;361.4529
PP;132.0603;1231.4175;359.5570
PP;132.9648;1237.0793;357.7035
PP;133.8693;1242.7116;355.8211
PP;134.7739;1248.3152;354.0941
PP;135.6784;1253.8914;352.3234
PP;136.5829;1259.4389;350.4694
PP;137.4874;1264.9567;348.5698
PP;138.3920;1270.4457;346.7590
PP;139.2965;1275.9049;344.8223
PP;140.2010;1281.3349;343.0899
PP;141.1055;1286.7368;341.2621
PP;142.0101;1292.1101;339.4517
PP;142.9146;1297.4540;337.5359
PP;143.8191;1302.7685;335.7109
PP;144.7236;1308.0533;333.7800
PP;145.6281;1313.3090;332.0314
PP;146.5327;1318.5362;330.1663
PP;147.4372;1323.7337;328.3247
PP;148.3417;1328.9022;326.4440
PP;149.2462;1334.0405;324.5243
PP;150.1508;1339.1492;322.6850
PP;151.0553;1344.2293;320.8612
PP;151.9598;1349.2797;318.9540
PP;152.8643;1354.2998;317.0755
PP;153.7688;1359.2909;315.2065
PP;154.6734;1364.2519;313.2838
PP;155.5779;1369.1823;311.3635
PP;156.4824;1374.0830;309.4778
PP;157.3869;1378.9541;307.6154
PP;158.2915;1383.7949;305.6403
PP;159.1960;1388.6055;303.7633
PP;160.1005;1393.3862;301.8555
PP;161.0050;1398.1365;299.8964
PP;161.9095;1402.8557;297.9928
PP;162.8141;1407.5449;296.0673
PP;163.7186;1412.2032;294.0989
PP;164.6231;1416.8313;292.1933
PP;165.5276;1421.4287;290.1999
PP;166.4322;1425.9946;288.1926
PP;167.3367;1430.5289;286.2787
PP;168.2412;1435.0332;284.3375
PP;169.1457;1439.5062;282.3207
PP;170.0503;1443.9470;280.2657
PP;170.9548;1448.3562;278.3076
PP;171.8593;1452.7336;276.2498
PP;172.7638;1457.0800;274.3418
PP;173.6683;1461.3952;272.3202
PP;174.5729;1465.6783;270.2583
PP;175.4774;1469.9289;268.1865
PP;176.3819;1474.1466;266.1876
PP;177.2864;1478.3382;265.2917
PP;178.1910;1482.5261;265.2008
PP;179.0955;1486.7112;264.9784
PP;180.0000;1490.8923;264.6874
PP;179.0955;1495.0681;264.3234
PP;178.1910;1499.2376;263.9117
PP;177.2864;1503.3999;263.4224
PP;176.3819;1507.5540;262.8400
PP;175.4774;1511.6992;262.2675
PP;174.5729;1515.8347;261.6370
PP;173.6683;1519.9599;260.9634
PP;172.7638;1524.0741;260.2332
PP;171.8593;1528.1769;259.5267
PP;170.9548;1532.2678;258.7402
PP;170.0503;1536.3462;257.9470
PP;169.1457;1540.4117;257.0884
PP;168.2412;1544.4640;256.2363
PP;167.3367;1548.5025;255.3686
PP;166.4322;1552.5268;254.4483
PKiKP;150.1508;1117.9999;117.9546
PKiKP;151.0553;1119.8613;117.9546
PKiKP;149.2462;1116.1385;117.8971
PKiKP;148.3417;1114.2772;117.8922
PKiKP;146.5327;1110.5558;117.8422
PKiKP;147.4372;1112.4161;117.8422
PKiKP;145.6281;1108.6963;117.7798
PKiKP;144.7236;1106.8375;117.7298
PKiKP;143.8191;1104.9798;117.6174
PKiKP;142.9146;1103.1234;117.5561
PKiKP;142.0101;1101.2682;117.4550
PKiKP;141.1055;1099.4143;117.3694
PKiKP;140.2010;1097.5621;117.2802
PKiKP;139.2965;1095.7117;117.1524
PKiKP;138.3920;1093.8632;117.0554
PKiKP;137.4874;1092.0165;116.8998
PKiKP;136.5829;1090.1722;116.7599
PKiKP;135.6784;1088.3300;116.6058
PKiKP;134.7739;1086.4903;116.4471
PKiKP;133.8693;1084.6531;116.2807
PKiKP;132.9648;1082.8188;116.1061
PKiKP;132.0603;1080.9871;115.9193
PKiKP;131.1558;1079.1586;115.7065
PKiKP;130.2513;1077.3331;115.5227
PKiKP;129.3467;1075.5109;115.3128
PKiKP;128.4422;1073.6922;115.0892
PKiKP;127.5377;1071.8770;114.8606
PKiKP;126.6332;1070.0656;114.6186
PKiKP;125.7286;1068.2581;114.3577
PKiKP;124.8241;1066.4545;114.1113
PKiKP;123.9196;1064.6551;113.8454
PKiKP;123.0151;1062.8599;113.5677
PKiKP;122.1106;1061.0693;113.2811
PKiKP;121.2060;1059.2832;113.0089
PKiKP;120.3015;1057.5018;112.6816
PKiKP;119.3970;1055.7254;112.3673
PKiKP;118.4925;1053.9540;112.0452
PKiKP;117.5879;1052.1877;111.7127
PKiKP;116.6834;1050.4268;111.3649
PKiKP;115.7789;1048.6714;111.0142
PKiKP;114.8744;1046.9216;110.6633
PKiKP;113.9698;1045.1775;110.2684
PKiKP;113.0653;1043.4393;109.9259
PKiKP;112.1608;1041.7073;109.5213
PKiKP;111.2563;1039.9814;109.1059
PKiKP;110.3518;1038.2618;108.7308
PKiKP;109.4472;1036.5488;108.2949
PKiKP;108.5427;1034.8424;107.8519
PKiKP;107.6382;1033.1428;107.4339
PKiKP;106.7337;1031.4502;106.9729
PKiKP;105.8291;1029.7647;106.5347
PKiKP;104.9246;1028.0864;106.0752
PKiKP;104.0201;1026.4155;105.5990
PKiKP;103.1156;1024.7522;105.1205
PKiKP;102.2111;1023.0965;104.6258
PKiKP;101.3065;1021.4487;104.1126
PKiKP;100.4020;1019.8088;103.6154
PKiKP;99.4975;1018.1771;103.0983
PKiKP;98.5930;1016.5536;102.5590
PKiKP;97.6884;1014.9385;102.0197
PKiKP;96.7839;1013.3320;101.4804
PKiKP;95.8794;1011.7342;100.9228
PKiKP;94.9749;1010.1453;100.3517
PKiKP;94.0704;1008.5654;99.7807
PKiKP;93.1658;1006.9946;99.2030
PKiKP;92.2613;1005.4332;98.6038
PKiKP;91.3568;1003.8811;98.0046
PKiKP;90.4523;1002.3386;97.3944
PKiKP;89.5477;1000.8059;96.7702
PKiKP;88.6432;999.2830;96.1461
PKiKP;87.7387;997.7702;95.5049
PKiKP;86.8342;996.2675;94.8582
PKiKP;85.9296;994.7750;94.2022
PKiKP;85.0251;993.2931;93.5351
PKiKP;84.1206;991.8217;92.8636
PKiKP;83.2161;990.3610;92.1770
PKiKP;82.3116;988.9112;91.4824
PKiKP;81.4070;987.4724;90.7837
PKiKP;80.5025;986.0447;90.0961
PKiKP;79.5980;984.6283;89.3494
PKiKP;78.6935;983.2233;88.6196
PKiKP;77.7889;981.8299;87.8898
